word_from_dataset,matched_main_word,similarity_score
cercocebus,stone,0.07512661508004358
ceruse,rock,0.06486318893723833
cerise,light,0.12388012548294128
chafeweed,stone,0.10284297607923093
chagrin,plague,0.11764948497477778
chaja,sound,0.08469114157086656
chain,rope,0.14225570200883994
chafe,cure,0.08253334956127373
chalice,rock,0.06136075922497006
challenge,sound,0.1072961822316334
chambermaid,star,0.04706026589979295
champ,sound,0.0937593796730106
champion,shield,0.12834025826734471
change,cure,0.11473949140719313
chap,stone,0.08288900295573573
changer,plague,0.0893873211356845
chance,light,0.08875783523021229
chang,light,0.10192331142015641
characteristic,sound,0.11368501589849314
chant,rock,0.12117868249271792
chaperon,cure,0.07971315144291563
char,stone,0.09277892422507228
charlotte,stone,0.05768082447835459
charnel,plague,0.07332492500626592
charles,stone,0.07159497569449232
chart,cure,0.06920538206937438
charm,sound,0.11014306904800221
chartreuse,light,0.18875099953022942
chattanooga,wind,0.0593936639193986
chauvinism,stone,0.08908955531667731
chaw,light,0.07931261998646016
chatter,light,0.12362145793315803
chat,sound,0.07033736917736993
cheerfulness,flame,0.09888763423376051
chase,shadow,0.09675984945004983
cheat,shield,0.07714675023913597
cheep,sound,0.2776570674020649
cheekiness,light,0.11471173236182748
cheerlessness,shadow,0.08485398187494676
chelonian,stone,0.08915243167727092
cheesemonger,sound,0.07007958965426356
cheer,sound,0.09110144190697203
chemist,rock,0.06953007592890117
check,sound,0.1413814631142748
chemakuan,light,0.09868512166740274
chervil,stone,0.06421528187275272
chemical,stone,0.09016389963504357
chewer,cure,0.11422050598086174
chic,light,0.06654665318432205
chester,rock,0.07671617571199549
chicken,rock,0.09911597886475963
chiliasm,rock,0.06910254358289662
chief,light,0.07161408098279279
chilean,light,0.04421978346988408
chew,twig,0.11952229447116246
chime,sound,0.2223859913668859
chill,sound,0.086245217823019
chiropody,cure,0.0923765016380684
chirrup,sound,0.277100335303589
chirp,sound,0.2460299039395564
chiropteran,rock,0.07690782997504714
chip,stone,0.15950229966701007
chisel,stone,0.13524833878253603
chooser,light,0.07323106799384568
chock,stone,0.10447579417717433
chip,stone,0.17836914742558263
chop,sound,0.09446082924268545
chronicler,shadow,0.043231939085567314
chow,cure,0.057556497473657105
chortle,rock,0.06686222696578585
christian,rock,0.08766246485618477
chronicle,cure,0.09213435358972999
chuckle,sound,0.15330040742249057
churchgoer,star,0.041949990895121386
chuck,stone,0.16214978706642233
chump,stone,0.10376854289101607
chuck,light,0.09731968984500072
chunk,rock,0.1078726123013865
chum,cure,0.10270419559446885
churn,sound,0.1360371462426253
chug,sound,0.22427215336593034
cinerarium,shield,0.06835430212614661
circumlocution,rock,0.0918985429805459
cipher,sound,0.08071989533131944
cinch,light,0.0951550448594838
cinque,stone,0.11796005178404288
clabber,stone,0.06168568504393336
clamatores,sound,0.08695488952208776
clank,sound,0.2018139396797325
clamp,shadow,0.09732939353669506
clarence,stone,0.07831399603828508
clap,sound,0.22338451036241985
clack,sound,0.20102582603640473
claim,sound,0.11584565013079069
clarinetist,rock,0.05110706192741452
clarion,sound,0.152111089342441
clark,stone,0.07552599868813979
clam,stone,0.10794201949946547
clark,star,0.08254307516224207
claudius,stone,0.06167931772695857
clash,sound,0.09611082391824717
clasp,shadow,0.09706362447473411
clamshell,stone,0.09294085904910435
clatter,sound,0.1596577845280037
clean,cure,0.09547525260848679
classifier,star,0.0752622118686499
cleaner,light,0.09415144806362992
cleric,stone,0.05600172181429728
clergyman,stone,0.08171693992629381
cleft,stone,0.0873646637930322
cleverness,light,0.062445644682071075
cleat,rope,0.17503158379480546
climbing,rock,0.1937638251016509
climb,sound,0.09667596064153257
claw,stone,0.11747461838730555
clive,light,0.08249917029145255
clianthus,shadow,0.06423546843749546
clink,sound,0.1526373363921782
cloakmaker,rock,0.05459833256337511
clips,stone,0.08744962389557119
clinton,light,0.06879974070608837
click,sound,0.21431853564854658
clip,stone,0.07995706418421453
cloak,shield,0.10615787258850166
clodhopper,rock,0.0994145760405786
clivers,stone,0.10759287376654396
clod,shadow,0.08726997111636285
clop,sound,0.21245102302295313
clog,light,0.09365420047182456
cloister,shadow,0.10170890252902955
closet,stone,0.11112459464184553
clock,stone,0.08917223289072686
cloture,stone,0.06408987065094601
clot,rock,0.07265126600863778
cloud,rock,0.11252205003115943
clown,rock,0.10435724892759304
clone,shadow,0.09847407699817629
cluck,sound,0.26737050186330047
clump,sound,0.1389026004603638
closer,light,0.10120133254099992
clyde,stone,0.07248570661831191
club,light,0.06657219409007534
clunk,sound,0.1796120134293912
clobber,stone,0.11833862879297204
coast,sound,0.12189369358953729
clutch,stone,0.10700386296897678
coach,star,0.11049164021406215
coat,rock,0.1140626986401036
cobble,stone,0.1527795733270293
cockiness,twig,0.06731337060713495
coauthor,sound,0.08245147369373147
cockup,light,0.07754482495796163
coconspirator,star,0.06063346607264426
cockle,stone,0.09779157482254162
codger,twig,0.06065699271833016
cod,stone,0.05035960527182572
coeval,shadow,0.09619005960719704
coffeepot,rock,0.08462684629020761
coffeehouse,light,0.11249632540693945
cockscomb,stone,0.08685790588189055
coffer,shadow,0.08719408507426915
coffee,stone,0.06304225778979483
coif,rock,0.09119314782653586
cogwheel,rock,0.07492808534381337
cog,stone,0.09537070191117868
coil,wind,0.26578973372097237
collapse,flame,0.08827159510570726
coin,stone,0.10326554673487645
collar,stone,0.12521099979436895
colleen,rock,0.06351089163173841
collywobbles,plague,0.06981650164949199
colombian,light,0.06116894084250521
colonist,stone,0.07999831572559013
cold,light,0.10447091044457198
colonial,shield,0.06542513212224042
colophony,stone,0.0863895846942864
collins,rock,0.07054152042544462
collective,light,0.08652744811671834
collect,light,0.10538330665981854
cole,stone,0.08082101152669188
coltsfoot,rock,0.07266967690917144
combat,light,0.10347146441553953
combustible,flame,0.25584330862704846
comestible,light,0.1004150645029762
comforter,plague,0.06355754323083347
comedown,rock,0.10559619552516282
comb,sound,0.07731612805713949
comment,sound,0.09646377757365228
comfort,shield,0.1298439280020711
commination,stone,0.13078082846789177
command,light,0.10743880298933706
comic,light,0.06593804998655461
comfortableness,shadow,0.08029353976516561
commercial,light,0.09500929947231539
common,stone,0.13802200347365975
commission,stone,0.10714157782579238
communique,shield,0.09278079848938024
commonplace,light,0.09740593715625621
compassion,plague,0.12802394298285424
commute,cure,0.07583287478512776
compeer,shield,0.11088193895072869
compass,light,0.11559848623155929
compactness,shadow,0.10604027218228415
commune,light,0.0879236769919771
compliment,sound,0.08193986126720802
complex,light,0.08097872601468352
compost,cure,0.07900664397815806
composite,shadow,0.07514926785407106
comradeship,shadow,0.056860190311586796
comrade,rock,0.0789359144756045
compress,cure,0.11062643761506152
complaint,cure,0.07460047132689925
compromise,shield,0.1129628567860206
compasses,rock,0.11886544084980798
conceiver,stone,0.07971012378615096
complement,rock,0.08030478340211882
compound,stone,0.16213306563739877
compact,twig,0.1362199564957462
concomitant,stone,0.12925687206784406
concern,sound,0.09650830823166728
condemnation,cure,0.09675101014429088
concentrate,stone,0.10320479562157171
con,stone,0.11164753693214607
concrete,stone,0.0928890771194592
confab,light,0.19418611965150284
conferrer,cure,0.07459388100590922
confectionary,light,0.09621127651549749
confectioner,star,0.07971405424929742
conduct,light,0.10622223432533354
confederate,shadow,0.08666084915877993
conflict,cure,0.08643112169485749
confessional,light,0.07692703907409579
confrere,shield,0.07846448584996422
condition,cure,0.2234442118772008
congolese,rock,0.09827519100157293
conima,light,0.09376493902275351
confuter,shield,0.07738187583078886
conjecture,light,0.08748742754594868
connoisseur,cure,0.05964971797733602
conk,rock,0.101377523667132
connective,light,0.10928684085330585
conrad,shadow,0.09465724805989607
conscientiousness,rock,0.0851768042605405
consternation,plague,0.06989981222749758
conglomerate,stone,0.15116215769271854
consomme,rope,0.06624342426238185
consort,rock,0.11565183056783754
conscript,cure,0.06600322170459418
constitutionalist,star,0.08147392135559531
constance,cure,0.08039725923693818
console,sound,0.0752053177036152
construct,cure,0.13095601154031278
contact,shadow,0.1235570785819655
constant,light,0.1440048413729102
contemplative,shadow,0.09074858079947898
contestant,star,0.04811475870351596
contemporary,stone,0.12353275937680827
continuation,cure,0.1422459057300739
constituent,stone,0.11687538188561965
contest,cure,0.07256980719157977
contemptibility,sound,0.08288732540029758
contraceptive,cure,0.10235477764313254
contradictoriness,cure,0.06458809368381434
content,stone,0.13524755125535748
contingent,cure,0.07698162595823728
contractility,stone,0.08617359311124176
contrast,light,0.11514012105416235
contrary,light,0.10651965589439814
contract,cure,0.12228818787930636
contrition,stone,0.06219469127720559
contour,shadow,0.12723088290030865
conservative,light,0.10099308996943314
convener,rope,0.07505467819488806
conuropsis,wind,0.05552582887445577
convertible,stone,0.10302439478493866
converse,stone,0.10421675384283763
cookbook,rock,0.049396507879126965
cook,cure,0.08929416263630881
convoy,shield,0.06789507337106764
copalite,rock,0.08151773510291221
coo,sound,0.16595978771712203
control,stone,0.10505197720893243
convict,stone,0.060994384533336714
convert,light,0.0690282473399941
copehan,sound,0.07960792244668487
coot,light,0.08863872879671439
coop,shield,0.10039590089599093
copper,light,0.09864943940574904
copula,rock,0.08576354288600041
copy,light,0.07877970191057168
cordiality,shadow,0.05511794835917542
coquille,stone,0.07642111450068137
cordial,light,0.06818730908818979
cooler,light,0.1135028056073342
cord,rope,0.22974453995490318
coriandrum,stone,0.07284188029440125
corduroy,stone,0.06700783790265973
cordon,wind,0.0643049077240226
cora,rock,0.06684515943369165
corker,stone,0.16345755695815403
corkscrew,wind,0.05895054971100365
corner,shadow,0.07527230013523172
corposant,light,0.13988024733197577
corral,shadow,0.06419633366242652
corporal,stone,0.11291842045864489
corrective,cure,0.21011171438908136
corps,wind,0.07071800146778638
corrosive,light,0.10164497629273335
correlate,twig,0.09540733052410101
cosmetic,light,0.08156179261003686
cosmolatry,shield,0.05372746580445187
cosh,shadow,0.07640871946951844
cosmopolitan,sound,0.06702016434261555
costmary,stone,0.06499170319789782
cosmographist,stone,0.08397316285039258
couch,stone,0.10363356674561694
coucal,stone,0.08228492862877794
cough,sound,0.18589808039801956
counsel,sound,0.10437679013549529
counterbalance,shield,0.1125007961173002
counterattack,stone,0.1129279570314232
counterfeit,light,0.11345102596511047
countercharge,shield,0.08783431667011443
counterbore,twig,0.11477801944038583
cotoneaster,stone,0.10578417875802383
countermove,rock,0.0859527634976294
counterblast,sound,0.12763469030717225
countermine,shield,0.06388890109585824
counter,sound,0.12065690166149186
counterpoise,light,0.15115520252666814
count,stone,0.11051117820229227
courageousness,shield,0.07386749932628317
counterpunch,stone,0.12364380175898938
countersign,cure,0.07950344690325103
counting,cure,0.11116291082440913
couple,twig,0.10837135991945504
covetousness,echo,0.06397281888413803
cowpuncher,rock,0.06160477994567931
cowshed,shadow,0.06764330865585048
coventry,stone,0.09048314326198471
cowl,shield,0.0724913465294101
covering,shield,0.129877350931383
covert,shadow,0.14572216506273705
cover,shield,0.2689967247228044
crackpot,sound,0.13771993022133802
crackerjack,sound,0.1050630526831999
crack,sound,0.140804886833954
cramp,cure,0.0983429918899422
courser,stone,0.10511849959888783
crackling,sound,0.12649608687813166
crab,shield,0.08921767146145344
cradle,rock,0.12262842723459637
crackle,flame,0.12942923186574254
crake,stone,0.0979944185750633
crater,rock,0.09317835671214716
crap,stone,0.10731572225969523
cracking,sound,0.11934621238619766
crateful,sound,0.0867493130335626
crank,stone,0.10898105249944794
craven,light,0.07495660063859327
creak,sound,0.291894995235463
crate,sound,0.07502769135917574
creaminess,rope,0.07188421543233549
craziness,cure,0.09188888415591985
crash,twig,0.07494616424291546
craps,stone,0.08547158224880785
credence,shadow,0.07507678660458181
crawl,wind,0.11658321018604968
creepiness,light,0.09452754160459322
creel,cure,0.073651743775298
credo,stone,0.09223789580123064
crane,sound,0.08717342456658984
craze,flame,0.10233295981341457
crematory,flame,0.0926491753842666
crescentia,rock,0.08344496139902796
cricketer,rock,0.0616642632206224
crest,shield,0.10648236126327588
crescent,light,0.09679763788317222
criminal,stone,0.07513752677475644
crick,stone,0.07888095795254794
crier,sound,0.06906560098007716
cretan,sound,0.07619018571432491
crimson,flame,0.1739740743587051
crinkle,sound,0.1356312517719592
crib,stone,0.10013688661111363
crochet,stone,0.07693831817805752
crisscross,light,0.0847979355829611
crispin,light,0.06365705999976287
crimp,rope,0.1645604975284797
crith,stone,0.13805660059504793
creep,sound,0.09682010633176598
crocodilian,light,0.0803675132441444
croat,shield,0.08846181677800435
cripple,stone,0.1199525622745084
critique,shadow,0.08066824730337539
croak,sound,0.129112000203156
crock,stone,0.13077832879279858
croatian,light,0.06378303343531883
crook,stone,0.11079347946224663
crex,stone,0.07238041429666357
crossbeam,stone,0.10589317503323918
crossbreed,sound,0.08674987110495158
crosshatch,stone,0.06724010430801476
crosspatch,shield,0.07070677124252915
crop,stone,0.1190112439257783
crossways,light,0.0988086479726636
crossing,rock,0.11103293622561597
